あ,い,う,え,お,か,き,く,け,こ,さ,し,す,せ,そ,た,ち,つ,て,と,な,に,ぬ,ね,の,は,ひ,ふ,へ,ほ,ま,み,む,め,も,や,ゆ,よ,ら,り,る,れ,ろ,わ,ん,が,ぎ,ぐ,げ,ご,ざ,じ,ず,ぜ,ぞ,だ,づ,で,ど,ば,び,ぶ,べ,ぼ,ぱ,ぴ,ぷ,ぺ,ぽ
あくやく,いき,うた,えこ,おこげ,かいわ,きっく,くじ,けいりょうかっぷ,こえ,さき,しげみ,すきー,せいふ,そうば,たいまー,ちくしょう,つくえ,てぎわ,とおか,なかまわれ,にげみち,ぬし,ねごと,のきした,はくい,ひきわけ,ふかさ,へいや,ほうほう,まぐねっと,みこ,むくみ,めーたー,もざいく,やくそく,ゆうびんきょく,ようふく,らくご,りすく,るすばんでんわ,れーだー,ろーま,わかれぎわ,,がき,ぎゃくたんち,ぐりーんぴーす,げっこう,ごさ,ざたく,じしゃく,ずわいがに,ぜりーいんりょう,,だいたすう,,でしいり,どうよう,ばくはつ,びじねす,ぶっきょう,べっせい,ぼうそうぞく,ぱじゃま,ぴっくあっぷ,ぷりんす,ぺぷし,ぽてとちっぷ
あくりる,いきがい,うたたね,えこきゅーと,おこさまらんち,かうんせらー,きっず,くしあげ,けいろうのひ,こおり,さぎ,しご,すきっぷ,せいふく,そうび,たいみんぐ,ちくわ,つくし,てくにっく,とーすと,なかみ,にこみはんばーぐ,ぬすっと,ねこなでごえ,のぎつね,はくさい,ひぐれ,ふがし,へいりょく,ほうもつ,まくのうちべんとう,みこし,むけいかく,めーとる,もじ,やくたたず,ゆうびんはいたつ,ようもう,らくさつ,りすざる,るすろく,れーる,ろーまじ,わかればなし,,がきだいしょう,ぎゃくもどり,ぐりーんらんど,げっと,ござ,ざだんかい,じしゅ,ずんだもち,ぜるだのでんせつ,,だいち,,でじかめ,どうりょく,ばくふ,びじねすほてる,ぶつぎり,べつせかい,ぼうだい,ぱしり,ぴっちゃー,ぷりんせす,ぺぺろんちーの,ぽにー
あご,いきごみ,うちでのこづち,えごころ,おさがり,かうんたー,きつつき,くじゃく,けー,こがねむし,さきいか,しこく,すきま,せいぶつ,そうふう,たいむ,ちけい,つくだに,てくのろじー,とおせんぼう,ながもち,にごり,ぬすみ,ねこばば,のぐそ,はくし,ひげ,ふかしいも,へいわ,ほうりつ,まぐま,みこみ,むげんだい,めーぷるしろっぷ,もしゃ,やくば,ゆうびんはがき,ようりょう,らくせき,りすと,るっくす,れおなるどだヴぃんち,ろーやるぜりー,わかれみち,,がく,ぎゃくりゅう,ぐりこ,げっぷ,ごさどう,ざちょう,じしゅう,ずんどう,ぜろ,,だいちょう,,でじたる,どうるい,ばくふう,びじゃく,ぶっく,べっそう,ぼうたかとび,ぱす,ぴっちんぐ,ぷりんたー,ぺるー,ぽにーてーる
あざ,いきちがい,うちまた,えさ,おさけ,かえりみち,きって,くしゃみ,けーき,こぎつね,さきゅう,しごと,すきゃんだる,せいべつ,そうふうき,たいや,ちこく,つくつくぼうし,てくび,とーなめんと,なかゆび,にころがし,ぬすみぎき,ねこまた,のけもの,はくしゅ,ひげそり,ふかづめ,へおんきごう,ほうりゅう,まくら,みごろし,むこ,めーる,もすばーがー,やくびょうがみ,ゆうびんばこ,よーぐると,らくだ,りすとばんど,るっこら,れきし,ろーらー,わき,,がくぎょう,ぎゃっぷ,ぐりっぷ,げつようび,ごじ,ざつ,じしゅう,ずんどうなべ,ぜんあく,,だいとうりょう,,でじたるどけい,どうろ,ばくろ,びじゅある,ぶっくすとあ,べったらづけ,ぼうだち,ぱすた,ぴのきお,ぷりんと,ぺるしゃねこ,ぽぱい
あさがお,いきづくり／いけづくり,うちゅう,えさがし,おさら,かえる,きつね,くじら,けーきや,こきゅう,さく,しこみ,すきる,せいほうけい,そうめんながし,たいやき,ちじ,つくりかた,てこ,とおまわり,なかよし,にざかな,ぬすみぐい,ねこみ,のこぎり,はくじょう,ひけつ,ふかひれ,へきが,ほうそういいんかい,まぐろ,みさいる,むこう,めーるあどれす／めるあど／めあど,もち,やくぶつ,ゆうびんばんごう,よーよー,らくてんいちば,りすとら,るな,れぎゅらー,ろーらーすけーと,わきげ,,がくしゃ,ぎゃらりー,ぐりむどうわ,げてもの,ごじら,ざっか,じしゅとれ,,ぜんい,,だいとかい,,ですく,どーなつ,ばけつ,びじゅつ,ぶっくまーく,べっど,ぼうだんちょっき,ぱすたさらだ,ぴゅあ,ぷりんとあうと,ぺんき,ぽぷら
あさひ,いきづまり,うちわ,えざら,おじ,かお,きっぷ,くず,けーす,こくおう,さくしゃ,しじ,すくーる,せいめい,そうり,たいよう,ちしき,つくりばなし,てさげ,とおりあめ,なきがお,にさんかたんそ,ぬすみどり,ねさがり,のこり,はくせい,ひこうき,ふきかえ,へくたーる,ほーす,まけずぎらい,みじゅく,むこう,めか,もちあじ,やくめ,ゆうびんぽすと,よーろっぱ,らくてんぎんこう,りすぺくと,るねさんす,れこーど,ろーらーぶれーど,わきばら,,がくしゅう,ぎゃる,ぐりる,げどくざい,ごたい,ざつがく,じしょ,,ぜんいんしゅうごう,,だいどころ,,ですくとっぷ,どーむ,ばけねこ,びじょ,ぶったい,べっどかばー,ぼうちゅうざい,ぱすたそーす,ぴゅあほわいと,ぷるこぎ,ぺんきや,ぽらろいどかめら
あさやけ,いきとうごう,うつし,えじき,おしいれ,かおもじ,きなこ,くすだま,けーぶる,こくご,さくじょ,ししまい,すくらんぶるえっぐ,せいゆう,そうりょう,たいりく,ちしつ,つくりもの,てさばき,とおりみち,なきごえ,にし,ぬすみよみ,ねさげ,のこりかす,はくちょう,ひこうきぐも,ふきそうじ,へこみ,ほか,まご,みじんぎり,むこうがわ,めかくし,もちーふ,やくると,ゆーふぉー,よが,らくのう,りずむ,るぱんさんせい,れざー,ろーりえ,わきみ,,がくしゅうじゅく,ぎゃんぶらー,ぐるーぷ,げねつ,ごちそう,ざつがくおう,じじょう,,ぜんかい,,だいとし,,でだし,どーる,ばけのかわ,びしょうじょ,ぶどう,べっどしーつ,ぼうちょう,ぱすたなべ,ぴゅーれ,ぷるたぶ,ぺんけーす,ぽり
あさり,いきぬき,うつぶせ,えじぷと,おしおき,かおり,きねんび,くすり,けーぶるてれび,こけ,さくら,しじみ,すくわっと,せいよう,そうる,たいりょく,ちしぶき,つげぐち,てじな,とかい,なきごと,にじゅうじんかく,ぬたあえ,ねじ,のこりもの,はさみ,ひこうじょう,ふきのとう,へそ,ほかく,まごころ,みじんこ,むこうぎし,めがしら,もちかえり,やくわり,ゆうべ,よかぜ,らくば,りせい,るびー,れじ,ろーる,わきみず,,がくせい,ぎゃんぶる,ぐるーぷがくしゅう,げねつちんつうざい,ごちゃまぜ,ざっかや,じすう,,ぜんかい,,だいなし,,でたらめ,どき,ばけもの,びすけっと,ぶどう,べっどまっと,ぼうねんかい,ぱすてる,ぴゅーろらんど,ぷるとっぷ,ぺんさき,ぽりえすてる
あし,いぎりす,うつぼ,えすえる,おしくらまんじゅう,かかお,きのう,くせ,けが,こげちゃ,さくらじま,ししゃ,すけーと,せいり,そーす,タイル,ちじょう,つけね,てじょう,とかげ,なぎなた,にじる,ぬたうなぎ,ねじれ,のざわな,はし,ひこぼし,ふきや,へそくり,ほきゅう,まごのて,みす,むごんでんわ,めがね,もちこし,やけあと,ゆうめい,よくげつ,らぐびー,りせっと,るまんど,れしーと,ろーるきゃべつ,わきみち,,がくせいふく,ぎゅうかく,ぐるなび,げり,ごったに,ざっきょびる,じぞう,,ぜんかく,,だいなまいと,,でっどぼーる,どきゅめんたりー,ばざー,びせいぶつ,ぶとうかい,べっどまっと,ぼうはてい,ぱすてるからー,ぴらにあ,ぷれい,ぺんじ,ぽりしー
あじ,いきりょう,うつわ,えすかれーたー,おしっこ,かがく,きのこ,くせもの,けがに,ここあ,さけ,しせい,すこあ,せいれい,そーすやきそば,たうえ,ちず,つけもの,てすと,とき,なきまね,にす,ぬの,ねずみ,のじゅく,はしか,ひざ,ふく,へそだし,ほくとしちせい,まさつ,みず,むざい,めがねざる,もちこみ,やけい,ゆうめし,よくしつ,らくらい,りそう,るみなりえ,れじぇんど,ろーるけーき,わきやく,,がくふ,ぎゅうすじ,ぐるめ,げれんで,ごっど,ざっこく,じぞく,,ぜんがく,,だいにんぐ,,でっぱ,どく,ばさし,びたみんしー,ぶどうじゅーす,べっどるーむ,ぼうはんかめら,ぱすぽーと,ぴらふ,ぷれいやー,ぺんしる,ぽりす
あじ,いくさ,うで,えすきょく,おしべ,かかと,きのせい,くだもの,けがわ,ここなっつ,さけび,しせつ,すこっぷ,せーふ,そーせーじ,たおる,ちすじ,つごう,てすり,ときたまご,なきむし,にせ,ぬのおむつ,ねずみとり,のずる,はしご,ひざし,ふぐ,へそのお,ほくぶ,まさゆめ,みずあめ,むささび,めがばいと,もちごめ,やけぐい,ゆーもあ,よくじつ,らけっと,りぞーと,るみね,れしぴ,ろーるぷれいんぐげーむ,わぎゅう,,がくぶち,ぎゅうすじにこみ,ぐれー,げろ,ごて,ざっこくまい,じだい,,ぜんきゅう,,だいひょう,,でっぱり,どぐう,ばしゃ,びちく,ぶどうとう,べつばら,ぼうふう,ぱずる,ぴらみっど,ぷれーと,ぺんだんと,ぽりばけつ
あじあ,いくもうざい,うでどけい,えすて,おしまい,かがみ,きのぼり,くち,けさ,こころ,さこつ,した,すごろく,せーる,そーだ,たおるけっと,ちせい,つた,てそう,ときょうそう,なくしもの,にせさつ,ぬのきれ,ねずみはなび,のぞきみ,はしら,ひじ,ふくおか,へそのごま,ほくべい,まじっくはんど,みずいろ,むさし,めかぶ,もちつき,やけくそ,ゆうやけ,よくしゅう,らじお,りぞーとほてる,るみねざよしもと,れじゃー,ろか,わく,,がくや,ぎゅうにく,ぐれーど,げんかい,ごはんつぶ,ざっし,じだいおくれ,,ぜんくつ,,だいびんぐ,,でどころ,どくがく,ばしょ,びっぐいべんと,ぶどうばたけ,べっぷ,ぼうや,ぱすわーど,ぴりおど,ぷれーりーどっぐ,ぺんち,ぽりふぇのーる
あしか,いけ,うでわ,えだ,おじゃま,かがやき,きのみ,くつ,けさき,こさじ,ささ,したい,すし,せおよぎ,そーだすい,たか,ちそう,つち,てだすけ,とくぎ,なぐりあい,にせもの,ぬのじ,ねぞう,のぞみ,はす,ひしがた,ふくさよう,へそぴあす,ほくりく,まじっくみらー,みずがめざ,むし,めがみ,もちぬし,やけざけ,ゆうやけぐも,よくそう,らじおたいそう,りぞっと,るる,れじゃーしーと,ろかた,わくぐみ,,がくりょく,ぎゅうにくころっけ,ぐれーぷ,げんかく,ごび,ざっしこうこく,じだいげき,,ぜんげつ,,だいふく,,でとっくす,どくがす,ばじる,びっくりばこ,ぶらいんど,べつめい,ぼうりょく,ぱせり,ぴりから,ぷれーんおむれつ,ぺんねーむ,ぽるとがる
あじさい,いけす,うどんすき,えたのーる,おしらせ,かき,きば,くつあと,けしき,こざら,さざえ,したえ,すず,せかい,そーぷ,たかさ,ちちうえ,つちだんご,てちがい,とくさつ,なげきっす,にせもの,ぬま,ねた,のっく,はた,ひしゃ,ふくし,へた,ほくりくちほう,まじない,みずぎ,むし,めきしこ,もちば,やけど,ゆうりょう,よくねんど,らじおほうそう,りたいあ,るるぶ,れすきゅーたい,ろきそにんじょう,わくせい,,がけ,ぎゅうにゅう,ぐれーぷじゅーす,げんがっき,ごぶ,ざっしゅ,じたく,,ぜんげんてっかい,,だいぶつ,,でにっしゅ,どくけし,ばす,びていこつ,ぶらうざ,べとなむ,ぼうりんぐ,ぱそこんきょうしつ,ぴろしき,ぷれーんよーぐると,ぺんらいと,ぽろしゃつ
あずき,いけどり,うなぎ,えだまめ,おしり,かぎ,きばこ,くっきー,けしごむ,こし,さざなみ,したぎ,すすぎ,せき,そーらー,たかだい,ちちおや,つちのこ,てちょう,とくちょう,なげっと,にだい,ぬまち,ねたちょう,のっとり,はだざわり,ひしょ,ふくしま,へた,ほくろ,まじめ,みずくさ,むしかご,めきゃべつ,もちはこび,やけのはら,ゆうれい,よくばり,らすと,りつ,るるぶとらべる,れすとらんがい,ろきそにんてーぷ,わけ,,がけくずれ,ぎゅうにゅうはいたつ,ぐれーぷふるーつ,げんかんさき,ごぼう,ざっしょく,じっきょう,,ぜんご,,だいみょう,,でにむ,どくしゃ,ばすがいど,びでお,ぶらうす,べとなむご,ぼうれい,ぱちすろ,ぴんく,ぷれす,,ぽんこつ
あすふぁると,いけにえ,うなぎぱい,えちけっと,おしりふき,かきおき,きびだんご,くっきんぐ,けじめ,こしつ,ささみ,したく,すずめ,せき,そーらーかー,たかっけい,ちちしぼり,つちふまず,てつ,とげ,なげなわ,にたまご,ぬめり,ねたばれ,のっぱら,はだし,ひじょうぐち,ふくろ,へたうま,ほたるのはか,まじゅつ,みずたま,むしくい,めくじら,もちもの,やこうせい,ゆうわく,よこ,らすとすぱーと,りっきょう,るんば,れすらー,ろく,わけまえ,,がけっぷち,ぎゅうにゅうぱっく,ぐろーぶ,げんき,ごま,ざっそう,じっけんだい,,ぜんこう,,だいめい,,でぱーと,どくしょかい,ばすけっと,びでおかめら,ぶらうにー,べとなむりょうり,ぼーい,ぱちんこ,ぴんくぐれーぷふるーつ,ぷれぜんと,,ぽんじゅーす
あすれちっく,いけばな,うなじゅう,えづけ,おす,かきごおり,きぼう,くっきんぐしーと,けしょう,こしょう,さざんか,しちみ,すずめばち,せきがえ,そーらーでんち,たからくじ,ちちのひ,つちぼこり,てづかみ,とけい,なげわざ,にたものどうし,ぬりえ,ねちがえ,のっぺらぼう,はち,ひじょうしょく,ふくろう,へたくそ,ほけつ,まじゅつし,みずでっぽう,むしけら,めぐすり,もっかんがっき,やこうばす,ゆか,よこく,らずべりー,りっこうほ,,れすりんぐ,ろくおんでーた,わけめ,,がけのうえのぽにょ,ぎょうぎ,ぐんかんじま,げんけい,ごまあえ,ざっはとるて,じっこう,,ぜんこうしゅうかい,,だいやく,,でばいす,どくしんせいかつ,ばすけっとぼーる,びでおげーむ,ぶらし,べにいろ,ぼーかる,ぱちんこだい,ぴんくごーるど,ぷれっしゃー,,ぽんず
あそび,いけぶくろ,うに,えてがみ,おせじ,かきゅうせい,きまぐれ,くつした,けしょうすい,こすう,さしえ,しっかく,すそ,せきせいいんこ,そーらんぶし,たからじま,ちちゅう,つつ,てっきんこんくりーと,とけいじかけ,なごみ,にちじょう,ぬりかべ,ねつ,のど,はちがつ,ひすい,ふけ,へちま,ほけんしつ,ましゅまろ,みずな,むしさされ,めぐみ,もっこう,やこうれっしゃ,ゆかいた,よこづな,らち,りっしょくぱーてぃー,,れたー,ろくが,わごむ,,がしつ,ぎょうぎさほう,ぐんかんまき,げんご,ごまあぶら,ざつよう,じっしゅう,,ぜんこく,,だいやる,,ではじめ,どくそうりょく,ばすたおる,びてきせんす,ぶらじゃー,べにざけ,ぼーだー,ぱっく,ぴんくぱんさー,ぷれっつぇる,,ぽんちょ
あだな,いご,うばぐるま,えと,おせわ,かぐ,きまり,くっつきむし,けしょうぽーち,こすちゅーむ,さしず,しっけ,すたー,せきゆ,そくせんりょく,たからもの,ちちゅうかい,つっかいぼう,てっこう,とけいだい,なごや,にちぼつ,ぬりぐすり,ねつききゅう,のどあめ,はちのす,ひすてりー,ふけつ,へっど,ほこうしゃ,まじょ,みずぶろ,むしとり,めくらまし,もっつぁれらちーず,やさい,ゆかした,よこどり,らっか,りったい,,れたす,ろくがつ,わごんせーる,,がしゅう,ぎょうざ,ぐんじ,げんこうようし,ごましお,ざびえる,じてんしゃ,,ぜんこくたいかい,,だいり,,でぱちか,どくたー,ばすたぶ,びとう,ぶらじる,べにしょうが,ぼーと,ぱっけーじ,ぴんせっと,ぷれはぶ,,ぽんぷ
あだむ,いこーる,うま,えど,おそうまれ,かくとうぎ,きみ,くに,けずりぶし,こせい,さしみ,しつけ,すたーと,せきゆおう,そくたつ,たかわらい,ちっそく,つっかけ,てっこつ,とけいまわり,なごり,にちようび,ぬりつぶし,ねっくれす,のどちんこ,はちまき,ひそひそごえ,ふこう,へっどかばー,ほごしゃ,ましょう,みずむし,むしとりあみ,めさき,もつなべ,やさいじゅーす,ゆかしたしゅうのう,よこはば,らっかせい,りったいちゅうしゃじょう,,れっか,ろぐはうす,わざ,,がす,ぎょうざのおうしょう,ぐんたい,げんこつ,ごまだれ,ざま,じどう,,ぜんこくつあー,,だいりーぐ,,でびゅー,どくぶつ,ばすてい,びにーる,ぶらじるりょうり,べにや,ぼーど,ぱっしょんふるーつ,ぴんち,ぷれはぶごや,,
あっとう,いごこち,うまいぼう,えどっ こ,おそなえ,かけ,きみどり,くび,けた,こそだて,さしみじょうゆ,しっと,すたいる,せくはら,そくてい,たき,ちっぷ,つっこみ,てっそく,とこや,なさ,にっき,ぬりもの,ねっこ,のどぼとけ,はちみつ,ひそひそばなし,ふごう,へっどすぱ,ほこら,ます,みせ,むしば,めざまし,もっぷ,やし,ゆかた,よこはま,らっきー,りっち,,れっさーぱんだ,ろくろ,わさび,,がすけつ,ぎょうざのかわ,ぐんて,げんごろう,ごまどれっしんぐ,ざやく,じどう,,ぜんごさゆう,,だいりゅうこう,,でびる,どくりつ,ばするーむ,びにーるかさ,ぶらっく,べにやいた,ぼーどげーむ,ぱっちわーく,ぴんちひったー,ぷれぱらーと,,
あっぷる,いこつ,うまづら,えなめる,おたから,かげ,きむち,くま,けだま,こたい,さそり,しっぷ,すたじお,せこむ,そくど,たきぎ,ちてい,つつみ,てつづき,とし,なさけ,にっきちょう,ぬるまゆ,ねつさまし,のねずみ,はちゅうるい,ひたい,ふこうへい,へっどらいと,ほこり,ますい,みそ,むしめがね,めざましどけい,もでる,やじうま,ゆかだんぼう,よこもじ,らっきょう,りっとる,,れっしゃ,ろくろくび,わざわい,,がすすとーぶ,ぎょうじ,ぐんま,げんざい,ごみ,ざらつき,じどうしゃ,,ぜんざ,,だうんじゃけっと,,でふれ,どくりつこく,ばたー,びにーるしーと,ぶらっくきぎょう,べねずえら,ぼーとれーす,ぱっど,ぴんと,ぷれびゅー,,
あてね,いし,うまとび,えにっき,おたけび,かけあし,きもだめし,くまばち／くまんばち,けちゃっぷ,こたえ,さつ,しっぽ,すだち,せすじ,そくどく,たきしーど,ちでじ,つつみがみ,てつどう,とし,なざし,にっくねーむ,ぬれがみ,ねっしゃびょう,のばな,はっか,ひだり,ふざい,へっぽこ,ほこり,ますかっと,みぞおち,むしゃ,めざめ,もと,やしき,ゆがみ,よごれ,らっこ,りっぷ,,れっとう,ろけ,わし,,がすたんく,ぎょうしゃ,,げんさく,ごみすてば,ざらめ,じどうどあ,,ぜんざい,,だうんろーど,,でま,どくろ,ばたふらい,びにーるてーぷ,ぶらっくじゃっく,べねっせ,ぼーなす,ぱて,ぴんばっじ,ぷれみあ,,
あどれす,いし,うまれつき,えぬえいちけー,おたふく,かご,きもち,くみ,けつあつ,こたつ,さつえい,してい,すだれ,せつぞく,そくほう,たきび,ちとせあめ,つな,てっぺき,としうえ,なし,にっこう,ぬれせんべい,ねったいぎょ,のはら,はっくつ,ひだりて,ふじ,へでぃんぐ,ほし,ますから,みそかつ,むしやき,めざわり,もどり,やじゅう,ゆかり,よさ,らっぱ,りっぷくりーむ,,れっどかーど,ろけち,わし,,がすと,ぎょうずい,,げんさんち,ごみため,ざりがに,じなり,,ぜんしゅう,,だえき,,でまえ,どげざ,ばつ,びにーるてぶくろ,ぶらっくばす,べびー/べいびー,ぼーる,ぱてぃしえ,ぴんぽいんと,ぷれみあむ,,
あな,いしあたま,うまれどし,えぬきょく,おたふくかぜ,かさ,きもの,くみたいそう,けつい,こっか,さっか,しどう,すで,せってい,そこく,たくしー,ちのう,つな,てつぼう,としこし,なじみ,にっこうよく,ぬれば,ねっちゅう,のばら,はつこい,ひっかききず,ふしぎ,へでぃんぐしゅーと,ほしうらない,ますこっと,みそしる,むしやさい,めし,もなか,やしょく,ゆき,よざくら,らっぱのみ,りっぽうたい,,れでぃー,ろけっと,わしき,,がすぬき,ぎょうせいしょし,,げんじつ,ごみばこ,ざりがにつり,じぬし,,ぜんしょう,,だえんけい,,でまかせ,どしゃぶり,ばっく,びにーるはうす,ぶらっくぺっぱー,べびーおいる,ぼきんばこ,ぱとかー,ぴんほーる,ぷろぐらまー,,
あなうんさー,いしかわ,うみ,えぬげーじ,おたまじゃくし,かさぶた,きゃく,くみたて,けつえき,こっかい,さっかー,しにがみ,すていぬ,せっと,そざい,たくはい,ちのうしすう,つながり,てっぽう,としした,なす,にっころがし,ぬんちゃく,ねっちゅうしょう,のび,はっさく,ひっき,ふしぎのくにのありす,へどろ,ほしがき,ますたーど,みそづけ,むじゅうりょく,めした,もなりざ,やじるし,ゆきおんな,よじじゅくご,らっぴんぐ,りっぽうめーとる,,れでぃーふ,ろけっとぱんち,わしつ,,がすばーなー,ぎょうむ,,げんしょう,ごむ,ざる,じはく,,ぜんしょう,,だがし,,でみぐらすそーす,どじょう,ばっぐ,びにーるぶくろ,ぶらっくほーる,べびーかー,ぼくさー,ぱとろーる,ぴんぽんだま,ぷろぐらみんぐ,,
あなご,いす,うみ,えぬてぃーてぃー,おちゃ,かし,きゃっと,くも,けつえきがた,こっく,さっかく,しはい,すてーき,せっとう,そし,たくらみ,ちのり,つなぎ,てつや,とじまり,なぞ,にっし,,ねっと,のびしろ,はつばい,ひっこし,ふしぜん,へなちょこ,ほしがた,また,みだしなみ,むしょく,めしつかい,もにたー,やすあがり,ゆきかき,よしのや,らっぷ,りとますしけんし,,れとると,ろご,わしづかみ,,がすますく,ぎょうむすーぱー,,げんしりょく,ごむひも,ざるそば,じばく,,ぜんしんますい,,だがっき,,でみせ,どじょうすくい,ばつげーむ,びねつ,ぶらっくりすと,べびーかすてら,ぼくさーぱんつ,ぱにっく,ぴんまいく,ぷろごるふぁー,,
あなこんだ,いすとりげーむ,うみがめ,えねるぎー,おつり,かじ,きゃっぷ,くも,けっか,こっせつ,さっき,しばい,すてーじ,せっぷく,そしき,たけ,ちば,つなひき,てでぃーべあ,としょ,なぞとき,にっしゃびょう,,ねっとう,のぶ,はっぴょう,ひつじ,ふじみ,へのじ,ほしくさ,まだがすかる,みたらしだんご,むしよけ,めしつぶ,もの,やすうり,ゆきぐに,よしゅう,らぬきことば,りにあもーたーかー,,れとるとかれー,ろこもこ,わしょく,,がぞう,ぎょうれつ,,げんせ,ごもくならべ,ざわめき,じばくれい,,ぜんせ,,だきまくら,,でむかえ,どせい,ばっじ,びはだ,ぶらんけっと,べびーざらす,ぼくし,ぱねる,,ぷろじぇくたー,,
あに,いせき,うみねこ,えの ぐ,おてあげ,かぜ,きゃべつ,くものす,けづくろい,こっぷ,さっくす,しばいぬ,すてっかー,せつめい,そだいごみ,たけうま,ちべっと,つなみ,てとりす,としより,なぞなぞ,にっしょく,,ねっとわーく,のぶなが,はっぴょうかい,ひつじかい,ふしょう,へのへのもへじ,ほしぞら,まちあいしつ,みち,むしよけすぶれー,めしべ,ものおき,やすみ,ゆきじるし,よせがき,らばー,りにゅうしょく,,れとろ,ろさんぜるす,わずか,,がそりんすたんど,ぎょかいるい,,げんせき,ごもくめし,ざんがい,じはだ,,ぜんせかい,,だげき,,でめりっと,どせきりゅう,ばった,びびんば,ぶらんこ,べびーしったー,ぼくじゅう,ぱのらま,,ぷろじぇくと,,
あにき,いせき,うみのいえ,えのき,おでき,かせい,きゃらくたー,くもり,けっこんしき,こてい,さつたば,しばふ,すとーかー,せつやく,そつぎょう,たけかんむり,ちほう,つなわたり,てにす,とだな,なた,にっちょく,,ねっぷう,のべるてぃ,はっぽうすちろーる,ひっしゃ,ふしんしゃ,へび,ほしぶどう,まつげ,みちくさ,むじんえき,めじゃー,ものおと,やすもの,ゆきだるま,よせなべ,らびっと,りはーさる,,ればー,ろさんぜるすくうこう,わすれもの,,がちょう,ぎょにくそーせーじ,,げんそう,ごらく,ざんぎゃく,じはんき,,ぜんそく,,だざいおさむ,,でも,どっく,ばったー,びぶらーと,ぶらんど,べびーすたー,ぼくじょう,ぱのらまさつえい,,ぷろせす,,
あにまる,いそうろう,うみのひ,えのぐ,おてだま,かせき,きゃらめる,くらいまっくす,けっこんゆびわ,こと,さつまいも,しぼう,すとーぶ,せとないかい,そつぎょうしき,たけのこ,ちまみれ,つの,てにもつ,とち,なたでここ,にっぽんこくけんぽう,,ねどこ,のべぼう,はつめい,ひっしょう,ふすま,へびーきゅう,ほしゅ,まっさーじ,みちのえき,むしんけい,めじるし,ものおぼえ,やすらぎ,ゆきどけ,よせんりーぐ,らびりんす,りばーす,,ればにらいため,ろじ,わせだ,,がちんこ,ぎょるい,,げんだい,ごりやく,ざんぎょう,じびか,,ぜんそくりょく,,ださく,,でゅえっと,どっぐ,ばってら,びぼう,ぶらんどしょっぷ,べびーちーず,ぼくしんぐ,ぱぱ,,ぷろせすちーず,,
あばら,いそぎんちゃく,うみぶどう,えはがき,おてんば,かぞく,きゃんでぃ,くらげ,けっしょう,ことば,さてつ,しぼう,すとーりー,せなか,そつぎょうしょうしょ,たけやぶ,ちめい,つば,てぬい,とちゅう,なたねあぶら,にとうりゅう,,ねとまり,のぼり,はと,ひっちはいく,ふせい,へびいちご,ほじょ,まっさかさま,みつあみ,むじんとう,めす,ものかげ,やせい,ゆきみだいふく,よそう,らぶ,りばうんど,,れふと,ろしあ,わた,,がっき,ぎょろめ,,げんてい,ごりら,ざんぎょうだい,じびきあみ,,ぜんたい,,だしおしみ,,でりかしー,どっじぼーる,ばってりー,びみ,ぶり,べびーどーる,ぼくじんぐじむ,ぱぱいあ／ぱぱいや,,ぷろてくと,,
あひる,いそっぷものがたり,うみぼうず,えび,おと,かた,きゃんぷ,くらす,けっしょう,こども,さと,しま,すとらっぷ,せのび,そつぎょうせい,たこ,ちめいど,つばき,てぬき,とっきゅう,なだれ,にどね,,ねばりけ,のぼりおり,はな,ひっと,ふそく,へびろて,ほいこーろー,まっしゅぽてと,みっかぼうず,むすこ,めす,ものがたり,やせがた,ゆきやま,よそうがい,らぶすとーりー,りはびり,,れぷりか,ろしあご,わたあめ,,がっき,ぎり,,げんど,ごるふ,ざんこく,じぶんかって,,ぜんたいず,,だしじる,,でりばりー,どて,バット,びゅーてぃー,ぶりーち,べびーぱうだー,ぼくとう,ぱぱらっち,,ぷろてすと,,
