あ,い,う,え,お,か,き,く,け,こ,さ,し,す,せ,そ,た,ち,つ,て,と,な,に,ぬ,ね,の,は,ひ,ふ,へ,ほ,ま,み,む,め,も,や,ゆ,よ,ら,り,る,れ,ろ,わ,ん,が,ぎ,ぐ,げ,ご,ざ,じ,ず,ぜ,ぞ,だ,づ,で,ど,ば,び,ぶ,べ,ぼ,ぱ,ぴ,ぷ,ぺ,ぽ
あぶ,いた,うめ,えびす,おとうと,かたかな,きゅう,くらすめいと／くらすめーと,けっしょう,ことり,さとう,しまうま,すとりーと,せばんごう,そっくす,たこあげ,ちゃ,つばさ,てぬぐい,とっくみあい,なつ,ににんさんきゃく,,ねびき,のぼりくだり,はなうた,ひてい,ふた,へぼ,ほそまき,まっしゅるーむ,みっくすじゅーす,むすびめ,めだか,ものくろ,やそう,ゆくえ,よそく,らぶそんぐ,りびんぐ,,れべる,ろじうら,わだい,,がっきゅう,ぎりしゃ,,げんば,ごるふ,ざんさつ,じべた,,ぜんてい,,だしまきたまご,,でんえんふうけい,どなー,ばとる,びゅっふぇ,ぶりき,べびーふーど,ぼけつ,ぱぴー,,ぷろでゅーさー,,
あぶら,いたい,うめしゅ,えぴそーど,おとぎばなし,かたつむり,きゅうきゅうしゃ,くらぶ,けっせき,こな,さとうきび,しまつ,すとれす,せびれ,そっけつ,たこやき,ちゃーしゅー,つばめ,てのうち,とって,なっつ,にのうで,,ねぶくろ,のぼりざか,はなげ,ひと,ふだ,へま,ほぞんしょく,まつたけ,みっくすべじたぶる,むすめ,めだしぼう,ものごと,やたい,ゆくえふめい,よそもの,らぶらどーるれとりばー,りふぉーむ,,れべるあっぷ,ろじっく,わだいこ,,がっきゅうへいさ,ぎりしゃご,,げんばく,ごるふくらぶ,ざんぞう,じむ,,ぜんぱい,,だじゃれ,,でんか,どなべ,ばとんたっち,びょう,ぶりっこ,べびーふく,ぼこ,ぱぷあにゅーぎにあ,,ぷろでゅーす,,
あぷり,いたずら,うめたて,えびちり,おとこ,かち,きゅうきゅうばこ,くらむちゃうだー,けってい,こなぐすり,さなぎ,しめい,すとれっち,せびろ,そっこう,たたかい,ちゃいな,つぶ,てのこう,とっぴんぐ,なっとう,にぼし,,ねぶそく,のみ,はなし,ひとおし,ふたご,へや,ほたて,まっちゃ,みつご,むせんまい,めたぼ,ものさし,やちょう,ゆげ,よぞら,らふらんす,りふてぃんぐ,,れぽーたー,ろじょう,わたがし,,がっきゅうほうかい,ぎりしゃしんわ,,げんばくどーむ,ごるふじょう,ざんだか,じむしょ,,ぜんひてい,,だせき,,でんき,どなるど,ばなな,びよう,ぶりっじ,べらんだ,ぼしゅう,ぱふぇ,,ぷろとたいぷ,,
あふりか,いただき,うめちゃづけ,えびふらい,おとな,かつお,きゅうけい,くらりねっと,けっとう,こなちーず,さにーれたす,しめい,すとろー,せぼね,そっこうやく,たたみ,ちゃいむ,つぶがい,てのひら,とっぷう,なっぱ,にほんかい,,ねふだ,のみかい,はなしごえ,ひとかげ,ふたござ,へやぎ,ほたる,まっちゃあいす,みつば,むだ,めだま,ものしり,やつあたり,ゆけつ,よだれ,らふれしあ,りふと,,れぽーと,ろじょうちゅうしゃ,わたげ,,がっく,ぎりしゃよーぐると,,げんぱつ,ごろあわせ,ざんとう,じもと,,ぜんぶ,,だちょう,,でんき,どにち,ばにー,びようえき,ぶるー,べりー,ぼす,ぱふぉーまんす,,ぷろぱんがす,,
あふろ,いたち,うめぼし,えびまよ,おとめ,かつかれー,きゅうじつ,くり,けつまつ,こねこ,さのう,しも,すとろべりー,せみ,そで,たたり,ちゃいるど,つぶやき,てばさき,とっぷくらす,なつまつり,にほんざる,,ねぼう,のみかけ,はなたば,ひとがら,ふたば,へやばんごう,ほっかいどう,まっと,みつばち,むだぐち,めだまやき,ものほし,やっかいもの,ゆけむり,よち,らぶれたー,りぷれい,,れもねーど,ろす,わたぼこり,,がっこう,ぎりちょこ,,げんまい,ごんどら,ざんねんしょう,じゃがいも,,ぜんぼう,,だついじょ,,でんきじどうしゃ,どぶねずみ,ばにーがーる,びょうき,ぶるーぎる,べりーしょーと,ぼせいほんのう,ぱぷりか,,ぷろふぃーる,,
あほげ,いたつきかまぼこ,うもう,えひめ,おないどし,かっぱ,きゅうしゅう,くりあ,けなみ,このは,さば,しもやけ,すな,せみくじら,そとあそび,たちぐい,ちゃいるどしーと,つぼ,てびょうし,となかい,なつやすみ,にほんちゃ,,ねぼすけ,のみくい,はなぢ,ひとごと,ふち,へやぼし,ほっきょく,まつばづえ,みでぃあむ,むだつかい,めだる,ものほしざお,やっきょく,ゆさぶり,よっか,らべる,りふれっしゅ,,れもんすい,ろすたいむ,わたりどり,,がっこうきゅうしょく,ぎんいろ,,げんめつ,,ざんぱい,じゃぐち,,ぜんまい,,だっくすふんと,,でんきしょっく,どぼく,ばにく,びようげか,ぶるーとぅーす,べりーたると,ぼせき,ぱらぐらいだー,,ぷろふぃーるがぞう,,
あぽろ,いたまえ,うら,えふで,おなか,かっぷ,きゅうしょ,くりあけーす,けにあ,このみ,さばいばる,しゃかい,すなお,せめんと,そとがわ,たちば,ちゃいろ,つぼみ,てぶくろ,となり,なな,にほんとう,,ねまき,のみぐすり,はなばたけ,ひとごみ,ふつう,へやわり,ほっきょくせい,まつぼっくり,みどり,むち,めっき,ものまね,やっこ,ゆず,よっきゅう,らべんだー,りべんじ,,れもんすかっしゅ,ろせんばす,わたりろうか,,がっこうぎょうじ,ぎんか,,げんりょう,,ざんりゅう,じゃにーずじむしょ,,ぜんまいじかけ,,だっこ,,でんきすたんど,どみの,ばにら,びょうけつ,ぶるーはわい,べりーだんす,ぼたにかる,ぱらしゅーと,,ぷろふぃーるちょう,,
あま,いために,うらおもて,えほうまき,おなら,かてい,きゅうしょく,くりーなー,けはい,こばえ,さばく,しやくしょ,すなば,せりふ,そとばき,たちよみ,ちゃがし,つま,てま,との,なふだ,にまいがい,,ねむけ,のみくち,はなび,ひとごろし,ふつうじどうしゃ,へら,ほっちきす,まど,みどりいろ,むちゃ,めつき,ものれーる,やっつ,ゆずこしょう,よっつ,らむしゅ,りめいく,,れもんてぃー,ろっかー,わっくす,,がっしゅく,ぎんが,,,,ざんりゅうのうやく,じゃま,,ぜんめつ,,だつごく,,でんきすとーぶ,どようび,ばにらあいす,びょうげんたい,ぶるーべりー,べる,ぼたにかるしゃんぷー,ぱらそる,,ぷろふぇっしょなる,,
あまど,いためもの,うらぎり,えま,おに,かていか,きゅうり,くりーにんぐ,けびょう,こぴー,さはらさばく,しゃこ,すにーかー,せるふ,そなえもの,たっちぱねる,ちゃくしょく,つまさき,てまえ,とびうお,なべ,にまいめ,,ねむり,のみこみ,はなびたいかい,ひとさしゆび,ふつかよい,へりうむがす,ほっとけーき,まどがらす,みどりがめ,むちゃくちゃ,めっせーじ,ものわすれ,やど,ゆずりあい,よっと,らむちょっぷ,りゃく,,れんあい,ろっかーるーむ,わっふる,,がっしょう,ぎんかくじ,,,,ざんりょう,じゃむ,,ぜんや,,だっしゅ,,でんきゅう,どらいかれー,ばにらしぇいく,びょうし,ぶるーべりーじゃむ,べるぎー,ぼたもち,ぱらだいす,,ぷろぺら,,
あまのがわ,いたりあ,うらごし,えめらるど,おにが しま,かな,きゅーぴっと,くりーむ,けむくじゃら,こひつじ,さび,しゃち,すね,せるふさーびす,そば,たつまき,ちゃくせき,つまみぐい,てまき,とびこみ,なべりょうり,にまめ,,ねむりぐすり,のみとり,はなびら,ひとじち,ふっく,へりくつ,ほっとどっぐ,まどぎわ,みなと,むちゅう,めつぶし,もばいる,やどかり,ゆせいまじっく,よっとれーす,らむにく,りゆう,,れんあいしょうせつ,ろっかくけい,わな,,がっしょう,ぎんがてつどう,,,,,じゃり,,ぜんら,,だっしゅつ,,でんぐりがえり,どらいばー,ばね,びようし,ぶるーべりーたると,べるぎーわっふる,ぼち,ぱらぱらまんが,,ぷろぽーず,,
あみ,いち,うらしまたろう,えもじ,おにごっこ,かなあみ,きょう,くりーむしちゅー,けむし,こびと,さふぁりぱーく,しゃちょう,すのーぼーど,せれぶ,そばかす,たて,ちゃくち,つまようじ,てまねき,とびだし,なまえ,にもうさく,,ねむりひめ,のみみず,はなみ,ひとで,ふっそ,へりこぷたー,ほっとぷれーと,まどれーぬ,みなとまち,むつごろう,めづまり,もふく,やどぬし,ゆたかさ,よっぱらい,らむね,りゅうぐうじょう,,れんが,ろっきーさんみゃく,わなげ,,がっそう,ぎんがみ,,,,,じゃんぐる,,ぜんりょう,,だっしゅぼーど,,でんげき,どらいぶ,ばばぁ,びょうしつ,ぶるーらいと,べるさいゆ,ぼつ,ぱらめーたー,,ぷろぽりす,,
あみど,いちがつ,うらない,えもの,おねしょ,かに,きょういく,くりーむそーだ,けむり,こぶ,さべつ,しゃつ,すぱい,せろはんてーぷ,そばつゆ,たてぶえ,ちゃっく,つみ,てみやげ,とびばこ,なまがし,にもつ,,ねらい,のみむし,はなみず,ひとで,ふで,へりぽーと,ほてる,まなざし,みなみ,むっつ,めでぃあ,もみじ,やどや,ゆたんぽ,よてい,らむねがし,りゅうけつ,,れんきゅう,ろっく,わに,,がったい,ぎんがむちぇっく,,,,,じゃんぐるじむ,,ぜんりょく,,だっすい,,でんし,どらいふるーつ,ばばろあ,びようしつ,ぶるーれいでぃすく,べると,ぼっくす,ぱらりんぴっく,,ぷろもーしょんびでお,,
あめ,いちば,うらないし,えら,おの,かぬー,きょうかしょ,くりすたる,けもの,こぶし,さまー,しゃったー,すぱいす,せろり,そふ,たてもの,ちゃり／ちゃりんこ,つみき,てもと,とびら,なまくりーむ,にもの,,ねらいうち,のみもの,はなよめ,ひとねむり,ふでばこ,へるすけあ,ほどう,まなつ,みにすかーと,むっつりすけべ,めとろのーむ,もみじまーく,やね,ゆっけ,よなか,らりー,りゅうこう,,れんげ,ろっくくらいみんぐ,わふうどれっしんぐ,,がっつぽーず,ぎんこう,,,,,じゃんぷ,,,,だっすいしょうじょう,,でんしじしょ,どらいやー,ばぶる,びょうしゃ,ぶるーれいれこーだー,べるとこんべあ／べるとこんべあー,ぼっしゅう,ぱられるわーるど,,ぷろやきゅう,,
あめ,いてざ,うらばなし,えらー,おば,かね,きょうし,くりすます,けらい,こぶちゃ,さむさ,しゅう,すぱげってぃ,せわ,そふぁー,たとえばなし,ちゃんす,つみに,てら,とまと,なまけもの,にゅういんりょう,,ねり,のみや,はね,ひとみ,ふとうこう,へるにあ,ほとけ,まにゅある,みにちゅあ,むてき,めにゅー,もめごと,やねうら,ゆでじる,よのなか,らんおう,りゅうこうご,,れんけい,ろっこつ,わめきごえ,,がっぺい,ぎんこうこうざ,,,,,じゅう,,,,だっそう,,でんじは,どらきゅら,ばら,びようせいけい,ぶるどーざー,べるまーく,ぼったくり,ぱり,,ぷろれす,,
あめりかがっしゅうこく,いと,うらびょうし,えり,おばけ,かび,きょうしつ,くりすますいぶ,けり,こべや,さむらい,しゅうじ,すぴーかー,せんい,そふと,たな,ちゃんねる,つむじ,てらす,とまとけちゃっぷ,なまこ,にゅうかい,,ねりもの,のやま,はねだくうこう,ひとめぼれ,ふとんかばー,へるぱー,ほととぎす,まね,みにちゅあだっくすふんど,むなげ,めぶんりょう,もめんどうふ,やねうらべや,ゆでたまご,よはく,らんきんぐ,りゅうしゅつ,,れんけつ,ろっじ,わら,,がにまた,ぎんこうてすうりょう,,,,,じゅうしょ,,,,だっぴ,,でんしまねー,どらくえ,ばらいろ,びようせんもんがっこう,ぶるどっぐ,べるりんのかべ,ぼでぃー／ぼでぃ,ぱりじぇんぬ,,ぷろれすらー,,
あやとり,いど,うらみち,えりあ,おはじき,かふぇ,きょうそう,くりすますけーき,けんか,こぼね,さめ,しゅうまい,すぴーち,せんきょ,そふとくりーむ,たなばた,ちゅうい,つめ,てりとりー,とまり,なまちょこれーと,にゅうがく,,ねんがじょう,のらいぬ,はは,ひとりごと,ふとんたたき,へるぷ,ほにゅうるい,まねきねこ,みにとまと,むなさわぎ,めまい,もも,やぶ,ゆどうふ,よび,らんく,りゅうつう,,れんこう,ろって,わらいごえ,,がびょう,ぎんざ,,,,,じゅうりょく,,,,だっふるこーと,,でんしゃ,どらっぐ,ばらえてぃ,びょうそく,ぶれいく,べれーぼう,ぼでぃーがーど,ぱるめざんちーず,,ぷろろーぐ,,
あゆ,いなか,うらめ,えりーと,おひたし,かふぇおれ,きょうだい,くりっぷ,けんきゅう,こま,さゆう,しゅうまつ,すぴーど,せんげつ,そふとてにす,たにま,ちゅうおう,つめあと,てりやき,とも,なみ,にゅうぎゅう,,ねんがっぴ,のらねこ,はぶらし,ひなた,ふな,へるぺす,ほね,まふゆ,みにぶた,むなもと,めも,ももいろ,やふー,ゆとりきょういく,よびごえ,らんけーぶる,りゅうぼく,,れんさい,ろでお,わらいばなし,,がぶのみ,ぎんせい,,,,,じゅぎょう,,,,だてめがね,,でんしゃごっこ,どらっぐすとあ,ばらんす,びょうとう,ぶれーき,べろ,ぼとる,ぱれーど,,,,
あらーむ,いぬ,うらわざ,えりんぎ,おひな さま,かぶとむし,きょうと,くるぶし,けんけつ,こまーしゃる,さより,しゅくだい,すふぃんくす,せんご,そふとどりんく,たぬき,ちゅうがえり,つめあわせ,てりやきばーがー,ともだち,なみだ,にゅうぼう,,ねんぐ,のり,はま,ひなたぼっこ,ふね,へるめっと,ほねぐみ,まほう,みねすとろーね,むにえる,めもちょう,ももたろう,やふおくどーむ,ゆにっとばす,よびだし,らんし,りゅっく,,れんじ,ろてんぶろ,わらじ,,がまがえる,ぎんせかい,,,,,じゅく,,,,だに,,でんしょう,どらま,ばりあ/ばりや,びょうどう,ぶれざー,べんがるとら,ぼにゅう,ぱれっと,,,,
あらし,いぬごや,うり,えれきぎたー,おふ,かふんしょう,きょうとう,くるぶしそっくす,けんこう,こまく,さら,しょうが,すぶた,せんごく,そふとばんく,たばこ,ちゅうがっこう,つめかえ,てりょうり,とら,なみだごえ,にゅーよーく,,ねんげつ,のり,はまべ,ひなにんぎょう,ふねんごみ,へれんけらー,ほのお,まむし,みねらるうぉーたー,むね,めもり,ももたろうでんてつ,やま,ゆにばーさるすたじお,よふかし,らんじぇりー,りょう,,れんじつ,ろとしっくす,わらしべちょうじゃ,,がまんくらべ,ぎんてーぷ,,,,,じょうき,,,,だぶるす,,でんしょく,どらまー,ばりき,びょうめい,ぶろー,べんき,ぼにゅういくじ,ぱわー,,,,
あられ,いね,うりあげ,えれべーたー,おぺら,かぼちゃ,きょうふ,くるま,けんこうほけんしょう,こみっく,さらだ,しょうがつ,すぺーすしゃとる,せんざい,そふとぼーる,たばすこ,ちゅうごく,つめきり,てれかくし,とらくたー,なみだめ,にゅーす,,ねんごう,のりあい,はむ,ひなまつり,ふはつ,へんか,ほはば,まめ,みのむし,むねにく,めもりー／めもり,ももにく,やまいも,ゆにふぉーむ,よほう,らんだむ,りよう,,れんしゃ,ろなるどだっく,わらにんぎょう,,がむ,ぎんば,,,,,じょうげ,,,,だぼく,,でんしょばと,どらむ,ばりとう,びょうよみ,ぶろーち,べんきょう,ぼにゅうぱっど,ぱわーあっぷ,,,,
あられ,いのち,うりいえ,えんか,おまいり,かまきり,きょうりゅう,くるまいす,けんさ,こむぎ,さらば,しょうがっこう,すべりだい,せんし,そふぼ,たびびと,ちゅうしゃ,つもり,てれぱしー,とらっく,なみぬい,にょいぼう,,ねんざ,のりおり,はむすたー,ひにち,ふぶき,へんかきゅう,ほびー,まめちしき,みばえ,むねやけ,めやす,ももんが,やまおく,ゆのみ,よぼう,らんち,りょうきんじょ,,れんしゅう,ろば,わらびもち,,がむてーぷ,ぎんぱく,,,,,じょうしき,,,,だみー,,でんしれんじ,どらやき,ばるぶ,びら,ぶろっく,べんきょうづくえ,ぼぶすれー,ぱわーはらすめんと,,,,
あり,いま,うりこ,えんかい,おむつ,かみ,きょく,くるまえび,けんさく,こむぎこ,さる,しょうゆ,すぽいと,せんしゅ,そぼ,たべもの,ちょう,つや,てれび,とらぶる,なみのり,にら,,ねんしょう,のりかえ,はもの,ひのき,ふほうとうき,へんくつ,ほほ／ほっぺ／ほっぺた,まよねーず,みはらし,むのう,めりーごーらんど,もやし,やまかじ,ゆび,よぼうちゅうしゃ,らんちたいむ,りょうせいばい,,れんしょう,ろびー,わりあい,,がようし,ぎんめだりすと,,,,,じょうたつ,,,,だむ,,でんしんばしら,どりーむ,ばれえ,びらくばり,ぶろっこりー,べんごし,ぼらんてぃあ,ぱんきじ,,,,
あるかりかんでんち,いみ,うりことば,えんき,おむらいす,かみきりむし,きょだい,くるまよい,けんじゃ,こむすめ,さるびあ,しらが,すぽーつせんしゅ,せんじょう,そまつ,たまご,ちょうこく,つゆ,てれびげーむ,とらんぷ,なむる,にらめっこ,,ねんすう,のりごこち,はやくちことば,ひばな,ふみきり,へんけい,ほほえみ,まらかす,みはり,むのうやく,めりはり,もやしっこ,やまがた,ゆびきり,よみうりてれび,らんちょんまっと,りょうせいるい,,れんず,ろぶすたー,わりあて,,がらあき,ぎんめだる,,,,,じょうば,,,,だめ,,でんせつ,どりぶる,ばれーぼーる,びりっけつ,ぶんか,べんごしじむしょ,ぼりゅーむ,ぱんく,,,,
あるこーるらんぷ,いも,うりち,えんぎ,おむれつ,かみなり,きょり,くるみ,けんしゅ,こめ,さわぎ,しり,すぽんじけーき,せんじょう,そむりえ,たまごやき,ちょうじょう,つよび,てろ,とらんぷ,ならいごと,にりんしゃ,,ねんだい,のりこし,はやし,ひび,ふゆ,へんこう,ほめことば,まりね,みぶり,むめんきょ,めれんげ,もよおし,やまぐち,ゆびさき,よみうりらんど,らんとう,りょうて,,れんそう,ろふと,わりこみ,,がらがらへび,ぎんめっき,,,,,じょうほう,,,,だりつ,,でんたく,どりょく,ばれりーな,びりやーど,ぶんかい,べんざ,ぼると,ぱんくいきょうそう,,,,
あるばむ,いもうと,うりて,えんきょり,おもり,かめ,きりえ,くれじっとかーど,けんすい,こめじるし,さんか,しりーず,すまい,せんす,そめもの,ためいき,ちょうしょく,つよみ,てわけ,とり,なるしすと,にわ,,ねんちゃく,のりしろ,はやしらいす,ひびき,ふゆやすみ,へんさい,ほらあな,まれーしあ,みまい,むゆうびょう,めんかい,もり,やまごや,ゆびずもう,よみかき,らんどせる,りょうり,,れんそうげーむ,ろぼっと,わるあがき,,がらくた,,,,,,じょぎんぐ,,,,だるま,,でんち,どりる,ばんぐみ,びりやーどだい,ぶんかさい,べんじょ,ぼろくそ,ぱんくず,,,,
あるぷす,いもけんぴ,うりば,えんげい,おや,かめら,きりぎりす,くれぱす,けんせつ,こめでぃー,さんかくけい,しりとり,すまいる,せんすい,そら,たらい,ちょうちょむすび,つら,てんき,とりあつかい,なると,にわかあめ,,ねんちゃくりょく,のりば,はやり,ひびわれ,ふようひん,へんじ,ほわいとからー,まわりみち,みみ,むよう,めんきょ,もり,やまとうんゆ,ゆびにんぎょう,よみち,らんどせるかばー,りょくちゃ,,れんぞく,ろまんす,わるぎ,,がらす,,,,,,じょし,,,,だんごむし,,でんちゅう,どりんく,ばんぐみひょう,びりゅうし,ぶんかつ,べんしょう,ぼろまけ,ぱんけーき,,,,
あるみ,いももち,うりぼう,えんげき,おやかた,かも,きれあじ,くろ,けんたっきー,こもじ,さんご,しる,すまほ,せんせい,そらいろ,たらこ,ちょうほうけい,つらら,てんぐ,とりかえっこ,なれーたー,にわかあめ,,ねんちょう,のりまき,はり,ひま,ふらい,へんしつしゃ,ほわいとちょこれーと,まんが,みみあか,むら,めんきょしょう,もりあわせ,やまとなでしこ,ゆびぶえ,よみもの,らんどりー,りょこう,,れんだ,ろまんちすと／ろまんてぃすと,わるくち,,がらすまど,,,,,,じょしかい,,,,だんし,,でんでんむし,どる,ばんごう,びる,ぶんし,べんち,ぼろもうけ,ぱんこ,,,,
あろえ,いりぐち,うりもの,えんじいろ,おやこ,からあげ,きろく,くろこしょう,けんだま,こもの,さんこうしょ,しろ,すみ,せんぞ,そらまめ,たらばがに,ちょうりし,つり,てんこう,とりかご,なわ,にわとり,,ねんど,のりもの,はりがね,ひまわり,ふらんす,へんしゅう,ほわいとでー,まんがか,みみず,むらさきいも,めんせき,もりつけ,やまなし,ゆびわ,よめ,らんなー,りょこうがいしゃ,,れんたかー,ろみおとじゅりえっと,わるだくみ,,がり,,,,,,じょせい,,,,だんじ,,でんとう,どるばこ,ばんこく,びわ,ぶんせき,べんちぷれす,ぼんおどり,ぱんじー,,,,
あろは,いるか,うるうどし,えんじぇる,おやこうこう,からおけ,きろぐらむ,くろこだいる,けんちく,こもりうた,さんすう,しろあり,すみ,せんたー,そらみみ,たれんと,ちょーく,つりー,てんこうせい,とりごや,なわとび,にんき,,ねんど,のりものよい,はりがみ,ひみつ,ふり,へんしゅうちょう,ほんき,まんげつ,みみたぶ,むらさきいろ,めんたいこ,もるもっと,やまびこ,ゆみ,よめい,らんにゅう,りらっくす,,れんたる,ろむ,わるぢえ,,がりばーりょこうき,,,,,,じわれ,,,,だんす,,でんどうはぶらし,どれい,ばんじーじゃんぷ,びわこ,ぶんちょう,べんつ,ぼんさい,ぱんだ,,,,
あろま,いわ,うるし,えんじにあ,おやじ,からし,きろめーとる,くろごま,けんちょう,こや,さんせい,しろくま,すみび,せんたく,そると,たろっとかーど,ちょき,つりいと,てんごく,とりにく,なんきょく,にんきもの,,ねんどまつ,のるうぇー,はりねずみ,ひやしんす,ふるーつ,へんしゅうぶ,ほんじつ,まんごー,みみんぜみ,むらさききゃべつ,めんたる,もんく,やまんば,ゆみや,よもぎ,らんにんぐ,りれー,,れんたるびでお,ろめんでんしゃ,わるのり,,がれーじ,,,,,,じんこう,,,,だんせい,,でんぱ,どれす,ばんず,びんかんはだ,ぶんつう,べんとう,ぼんち,ぱんち,,,,
あわ,いわて,うわさ,えんしゅうりつ,おやつ,からす,きんかい,くろねこ,けんどう,こやく,さんそ,しわ,すみれ,せんたく,そろ,たわー,ちょこれーと,つりかわ,てんし,とれーにんぐ,なんこつ,にんぎょ,,ねんね,のろい,はる,ひややっこ,ふるーつじゅーす,へんしょく,ほんしゅう,まんじゅう,みらー,むらさきしきぶ,めんちかつ,もんごる,やみ,ゆめ,よやく,らんにんぐこーす,りんぎょう,,れんちゅう,ろりーた,わるふざけ,,がんか,,,,,,じんこうこきゅう,,,,だんたい,,でんぴょう,どろ,ばんだな,びんご,ぶんどき,べんとうだい,ぼんど,ぱんちぱーま,,,,
あわび,いんく,うわばき,えんそく,おり,からだ,きんぐ,くろひげ,けんにょう,こゆび,さんたくろーす,しんごう,すもう,せんたくき,そろばんきょうしつ,たんくろーりー,ちょこれーとけーき,つりざお,てんたいかんそく,とんかつ,なんすい,にんぎょう,,ねんぶつ,,はろーきてぃ,ひょう,ふるーつたると,へんずつう,ほんしょう,まんと,みらい,むらはずれ,めんつ,もんじゃやき,やもり,ゆめものがたり,よゆう,らんにんぐしゃつ,りんご,,れんどう,ろれっくす,わるよい,,がんせき,,,,,,じんじゃ,,,,だんち,,でんぷんしつ,どろっぷ,ばんち,びんごたいかい,ぶんべつ,べんとうばこ,ぼんねっと,ぱんつ,,,,
あんけーと,いんこ,うんち,えんちょう,おれい,かるた,きんこ,くろひょう,けんびきょう,こらむ,さんだる,しんじつ,すもも,せんとう,そんぐ,たんじょうび,ちょっかく,つりばし,てんちょう,とんこつ,なんにょ,にんぎょうげき,,ねんまく,,はろーわーく,ひょうし,ふるーつぽんち,へんそう,ほんだな,まんとひひ,みるく,むらびと,めんてなんす,もんしょう,やよいじだい,ゆらい,よりみち,らんにんぐしゅーず,りんごあめ,,れんにゅう,ろんぐ,われ,,がんそ,,,,,,じんじゃーえーる,,,,だんな,,でんまーく,どろぼう,ばんど,びんづめ,ぶんぼうぐ,べんとうや,ぼんのう,ぱんてぃー,,,,
あんちょび,いんたーねっと,うんてい,えんとつ,おわり,かれー,きんにく,くろまぐろ,けんぶつ,こるく,さんどいっち,しんせき,すらいむ,せんとう,そんけい,たんす,ちりとり,つりばり,てんつゆ,とんじる,なんぱ,にんじゃ,,ねんまつ,,はわい,ひらて,ふろ,へんたい,ほんね,まんねんひつ,みるくれーぷ,むらまつり,めんばー,もんすたー,やり,ゆり,よる,らんぱく,りんごじゅーす,,れんぱい,ろんぐしゅーと,わんぎり,,がんだむ,,,,,,じんせい,,,,だんぷかー,,でんりょく,どろみず,ばんぱー,びんてーじ,ぶんめい,べんぴ,ぼんべ,ぱんとまいむ,,,,
あんてい,いんたい,うんてんしゅ,えんぴつ,おんどく,かわ,きんようび,くろみつ,けんぽう,これくたー,さんば,しんぞう,すりっぱ,せんとう,そんごくう,たんぱくしつ,ちろるちょこ,つる,てんてき,とんねる,なんばー,にんたい,,ねんりき,,はんかち,ひらめ,ふろく,へんてこ,ほんばこ,まんぼう,みるふぃーゆ,むり,めんぼう,もんすたーはんたー,やんきー,ゆりかご,よろい,らんぷ,りんす,,れんぱつ,ろんぐすかーと,わんこそば,,がんばりや,,,,,,じんたい,,,,だんぼう,,でんわ,どんきほーて,ばんばんじー,びんぼう,ぶんり,べんぴしょう,ぼんみす,ぱんなこった,,,,
あんてな,いんど,うんてんめんきょしょう,えんぴつけずり,おんな,かんそう,きーほるだー,くわ,けんぽうきねんび,ころっけ,さんぽ,しんど,すりる,せんぷうき,そんざい,たんぼ,ちわわ,つるぎ,てんぷら,とんび,なんばんづけ,にんにく,,ねんりょう,,はんこ,ひるやすみ,ふんか,へんどう,ほんもの,まんぽけい,みんか,むりょう,めんま,もんだい,やんきーす,ゆりかもめ,よわね,らんぼう,りんち,,れんらく,ろんぐせらー,わんたんすーぷ,,がんばんよく,,,,,,じんぶつ,,,,だんぼーる,,でんわき,どんぐり,ばんび,びんぼうがみ,ぶんりょう,べんりぐっず,ぼんやすみ,ぱんふれっと,,,,
あんない,いんふるえんざ,うんどうかい,えんぽうぎょうし,おんぷ,かんむり,きーわーど,くわがた／くわがたむし,けんり,ころも,さんま,しんぶんし,するめ,せんろ,そんちょう,たんまつ,ちんぱんじー,つるのおんがえし,てんめつ,とんぼ,なんぼく,にんぷ,,ねんれい,,,ひんと,,へんぺいそく,ほんや,まんもす,みんと,むれ,めんるい,もんだいじ,やんちゃ,ゆれ,よわび,らんよう,りんどう,,れんらくもう,ろんぐへあ／ろんげ,わんぴーす,,がんもどき,,,,,,じんめい,,,,だんろ,,でんわばんごう,どんぶり,ばんめし,びんぼうゆすり,ぶんるい,べんりや,ぼんれすはむ,ぱんや,,,,
,,うんどうじょう,,,,,,,,,,,,,,ちんこ,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,